Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
214,Entry Short,short,2022-01-19 13:55,17930.00,1,-711.67,-0.08,67668.34,-0.01,600.00,0.07,1565.00,0.17
214,Exit Short,long,2022-01-19 14:10,17943.90,1,-711.67,-0.08,67668.34,-0.01,600.00,0.07,1565.00,0.17
215,Entry Short,short,2022-01-19 14:00,17918.00,1,-1321.67,-0.15,66366.66,-0.01,0,0,2175.00,0.24
215,Exit Short,long,2022-01-19 14:10,17943.90,1,-1321.67,-0.15,66366.66,-0.01,0,0,2175.00,0.24
216,Entry Long,long,2022-01-19 14:10,17943.90,1,-1883.33,-0.21,64283.33,-0.02,2198.33,0.25,2581.67,0.29
216,Exit Long,short,2022-01-20 09:30,17906.40,1,-1883.33,-0.21,64283.33,-0.02,2198.33,0.25,2581.67,0.29
217,Entry Long,long,2022-01-19 14:20,17951.00,1,-2251.67,-0.25,62051.67,-0.02,1830.00,0.2,2950.00,0.33
217,Exit Long,short,2022-01-20 09:30,17906.40,1,-2251.67,-0.25,62051.67,-0.02,1830.00,0.2,2950.00,0.33
218,Entry Long,long,2022-01-19 14:25,17927.00,1,-1051.67,-0.12,61020.00,-0.01,3030.00,0.34,1750.00,0.2
218,Exit Long,short,2022-01-20 09:30,17906.40,1,-1051.67,-0.12,61020.00,-0.01,3030.00,0.34,1750.00,0.2
219,Entry Long,long,2022-01-19 14:35,17958.60,1,-2631.67,-0.29,58408.33,-0.03,1450.00,0.16,3330.00,0.37
219,Exit Long,short,2022-01-20 09:30,17906.40,1,-2631.67,-0.29,58408.33,-0.03,1450.00,0.16,3330.00,0.37
220,Entry Long,long,2022-01-19 14:40,17969.00,1,-3151.67,-0.35,55276.67,-0.03,930.00,0.1,3850.00,0.43
220,Exit Long,short,2022-01-20 09:30,17906.40,1,-3151.67,-0.35,55276.67,-0.03,930.00,0.1,3850.00,0.43
221,Entry Long,long,2022-01-19 14:45,17979.15,1,-3659.17,-0.41,51637.50,-0.04,422.50,0.05,4357.50,0.48
221,Exit Long,short,2022-01-20 09:30,17906.40,1,-3659.17,-0.41,51637.50,-0.04,422.50,0.05,4357.50,0.48
222,Entry Long,long,2022-01-19 14:50,17982.85,1,-3844.17,-0.43,47813.33,-0.04,137.50,0.02,4542.50,0.51
222,Exit Long,short,2022-01-20 09:30,17906.40,1,-3844.17,-0.43,47813.33,-0.04,137.50,0.02,4542.50,0.51
223,Entry Long,long,2022-01-19 14:55,17957.75,1,-2589.17,-0.29,45244.17,-0.03,1392.50,0.16,3287.50,0.37
223,Exit Long,short,2022-01-20 09:30,17906.40,1,-2589.17,-0.29,45244.17,-0.03,1392.50,0.16,3287.50,0.37
224,Entry Long,long,2022-01-19 15:10,17974.65,1,-3434.17,-0.38,41830.00,-0.03,547.50,0.06,4132.50,0.46
224,Exit Long,short,2022-01-20 09:30,17906.40,1,-3434.17,-0.38,41830.00,-0.03,547.50,0.06,4132.50,0.46
225,Entry Long,long,2022-01-19 15:15,17980.50,1,-3726.67,-0.41,38123.33,-0.04,205.00,0.02,4425.00,0.49
225,Exit Long,short,2022-01-20 09:30,17906.40,1,-3726.67,-0.41,38123.33,-0.04,205.00,0.02,4425.00,0.49
226,Entry Long,long,2022-01-19 15:20,17965.40,1,-2971.67,-0.33,35171.67,-0.03,660.00,0.07,3670.00,0.41
226,Exit Long,short,2022-01-20 09:30,17906.40,1,-2971.67,-0.33,35171.67,-0.03,660.00,0.07,3670.00,0.41
227,Entry Short,short,2022-01-20 09:30,17906.40,1,2917.38,0.33,37709.05,0.03,5040.83,0.56,2321.67,0.26
227,Exit Short,long,2022-01-20 12:25,17848.00,1,2917.38,0.33,37709.05,0.03,5040.83,0.56,2321.67,0.26
228,Entry Short,short,2022-01-20 09:55,17898.15,1,2486.55,0.28,40215.59,0.02,4610.00,0.52,842.50,0.09
228,Exit Short,long,2022-01-20 12:25,17848.00,1,2486.55,0.28,40215.59,0.02,4610.00,0.52,842.50,0.09
229,Entry Short,short,2022-01-20 10:00,17898.50,1,2504.05,0.28,42739.65,0.02,4627.50,0.52,825.00,0.09
229,Exit Short,long,2022-01-20 12:25,17848.00,1,2504.05,0.28,42739.65,0.02,4627.50,0.52,825.00,0.09
230,Entry Short,short,2022-01-20 10:05,17887.60,1,1959.05,0.22,44718.69,0.02,4082.50,0.46,257.50,0.03
230,Exit Short,long,2022-01-20 12:25,17848.00,1,1959.05,0.22,44718.69,0.02,4082.50,0.46,257.50,0.03
231,Entry Short,short,2022-01-20 10:10,17882.55,1,1706.55,0.19,46445.24,0.02,3830.00,0.43,492.50,0.06
231,Exit Short,long,2022-01-20 12:25,17848.00,1,1706.55,0.19,46445.24,0.02,3830.00,0.43,492.50,0.06
232,Entry Short,short,2022-01-20 10:15,17878.60,1,1509.05,0.17,47974.29,0.02,3632.50,0.41,690.00,0.08
232,Exit Short,long,2022-01-20 12:25,17848.00,1,1509.05,0.17,47974.29,0.02,3632.50,0.41,690.00,0.08
233,Entry Short,short,2022-01-20 10:20,17876.00,1,1379.05,0.15,49373.33,0.01,3502.50,0.39,520.00,0.06
233,Exit Short,long,2022-01-20 12:25,17848.00,1,1379.05,0.15,49373.33,0.01,3502.50,0.39,520.00,0.06
234,Entry Short,short,2022-01-20 10:25,17870.00,1,1079.05,0.12,50472.38,0.01,3202.50,0.36,820.00,0.09
234,Exit Short,long,2022-01-20 12:25,17848.00,1,1079.05,0.12,50472.38,0.01,3202.50,0.36,820.00,0.09
235,Entry Short,short,2022-01-20 10:30,17878.10,1,1484.05,0.17,51976.43,0.01,3607.50,0.4,415.00,0.05
235,Exit Short,long,2022-01-20 12:25,17848.00,1,1484.05,0.17,51976.43,0.01,3607.50,0.4,415.00,0.05
236,Entry Short,short,2022-01-20 10:35,17864.45,1,801.55,0.09,52797.98,0.01,2925.00,0.33,477.50,0.05
236,Exit Short,long,2022-01-20 12:25,17848.00,1,801.55,0.09,52797.98,0.01,2925.00,0.33,477.50,0.05
237,Entry Short,short,2022-01-20 10:40,17864.60,1,809.05,0.09,53627.02,0.01,2932.50,0.33,455.00,0.05
237,Exit Short,long,2022-01-20 12:25,17848.00,1,809.05,0.09,53627.02,0.01,2932.50,0.33,455.00,0.05
238,Entry Short,short,2022-01-20 10:45,17859.45,1,551.55,0.06,54198.57,0.01,2675.00,0.3,712.50,0.08
238,Exit Short,long,2022-01-20 12:25,17848.00,1,551.55,0.06,54198.57,0.01,2675.00,0.3,712.50,0.08
239,Entry Short,short,2022-01-20 10:50,17861.25,1,641.55,0.07,54860.12,0.01,2765.00,0.31,622.50,0.07
239,Exit Short,long,2022-01-20 12:25,17848.00,1,641.55,0.07,54860.12,0.01,2765.00,0.31,622.50,0.07
240,Entry Short,short,2022-01-20 10:55,17865.00,1,829.05,0.09,55709.17,0.01,2952.50,0.33,270.00,0.03
240,Exit Short,long,2022-01-20 12:25,17848.00,1,829.05,0.09,55709.17,0.01,2952.50,0.33,270.00,0.03
241,Entry Short,short,2022-01-20 11:00,17862.00,1,679.05,0.08,56408.22,0.01,2802.50,0.31,220.00,0.02
241,Exit Short,long,2022-01-20 12:25,17848.00,1,679.05,0.08,56408.22,0.01,2802.50,0.31,220.00,0.02
242,Entry Short,short,2022-01-20 11:05,17863.00,1,729.05,0.08,57157.26,0.01,2852.50,0.32,70.00,0.01
242,Exit Short,long,2022-01-20 12:25,17848.00,1,729.05,0.08,57157.26,0.01,2852.50,0.32,70.00,0.01
243,Entry Short,short,2022-01-20 11:10,17842.10,1,-315.95,-0.04,56861.31,0,1807.50,0.2,692.50,0.08
243,Exit Short,long,2022-01-20 12:25,17848.00,1,-315.95,-0.04,56861.31,0,1807.50,0.2,692.50,0.08
244,Entry Short,short,2022-01-20 11:15,17848.45,1,1.55,0,56882.86,0,2125.00,0.24,375.00,0.04
244,Exit Short,long,2022-01-20 12:25,17848.00,1,1.55,0,56882.86,0,2125.00,0.24,375.00,0.04
245,Entry Short,short,2022-01-20 11:20,17843.65,1,-238.45,-0.03,56664.41,0,1885.00,0.21,447.50,0.05
245,Exit Short,long,2022-01-20 12:25,17848.00,1,-238.45,-0.03,56664.41,0,1885.00,0.21,447.50,0.05
246,Entry Short,short,2022-01-20 11:25,17827.10,1,-1065.95,-0.12,55618.45,-0.01,1057.50,0.12,1275.00,0.14
246,Exit Short,long,2022-01-20 12:25,17848.00,1,-1065.95,-0.12,55618.45,-0.01,1057.50,0.12,1275.00,0.14
247,Entry Long,long,2022-01-20 12:25,17848.00,1,-2004.29,-0.22,53534.17,-0.02,1001.55,0.11,2840.95,0.32
247,Exit Long,short,2022-01-20 13:20,17808.00,1,-2004.29,-0.22,53534.17,-0.02,1001.55,0.11,2840.95,0.32
248,Entry Long,long,2022-01-20 12:30,17854.30,1,-2338.33,-0.26,51215.83,-0.02,667.50,0.07,3175.00,0.36
248,Exit Long,short,2022-01-20 13:20,17808.00,1,-2338.33,-0.26,51215.83,-0.02,667.50,0.07,3175.00,0.36
249,Entry Long,long,2022-01-20 12:35,17856.00,1,-2423.33,-0.27,48812.50,-0.02,582.50,0.07,3260.00,0.37
249,Exit Long,short,2022-01-20 13:20,17808.00,1,-2423.33,-0.27,48812.50,-0.02,582.50,0.07,3260.00,0.37
250,Entry Long,long,2022-01-20 12:40,17864.75,1,-2860.83,-0.32,45971.67,-0.03,145.00,0.02,3697.50,0.41
250,Exit Long,short,2022-01-20 13:20,17808.00,1,-2860.83,-0.32,45971.67,-0.03,145.00,0.02,3697.50,0.41
251,Entry Long,long,2022-01-20 12:45,17853.70,1,-2308.33,-0.26,43683.33,-0.02,90.00,0.01,3145.00,0.35
251,Exit Long,short,2022-01-20 13:20,17808.00,1,-2308.33,-0.26,43683.33,-0.02,90.00,0.01,3145.00,0.35
252,Entry Short,short,2022-01-20 13:20,17808.00,1,447.92,0.05,43851.25,0,5676.67,0.64,3.33,0
252,Exit Short,long,2022-01-20 15:05,17798.95,1,447.92,0.05,43851.25,0,5676.67,0.64,3.33,0
253,Entry Short,short,2022-01-20 13:25,17780.00,1,-968.75,-0.11,42902.50,-0.01,4260.00,0.48,967.50,0.11
253,Exit Short,long,2022-01-20 15:05,17798.95,1,-968.75,-0.11,42902.50,-0.01,4260.00,0.48,967.50,0.11
254,Entry Short,short,2022-01-20 13:30,17760.35,1,-1951.25,-0.22,40971.25,-0.02,3277.50,0.37,1950.00,0.22
254,Exit Short,long,2022-01-20 15:05,17798.95,1,-1951.25,-0.22,40971.25,-0.02,3277.50,0.37,1950.00,0.22
255,Entry Short,short,2022-01-20 13:35,17751.35,1,-2401.25,-0.27,38590.00,-0.02,2827.50,0.32,2400.00,0.27
255,Exit Short,long,2022-01-20 15:05,17798.95,1,-2401.25,-0.27,38590.00,-0.02,2827.50,0.32,2400.00,0.27
256,Entry Short,short,2022-01-20 13:40,17750.05,1,-2466.25,-0.28,36143.75,-0.02,2762.50,0.31,2465.00,0.28
256,Exit Short,long,2022-01-20 15:05,17798.95,1,-2466.25,-0.28,36143.75,-0.02,2762.50,0.31,2465.00,0.28
257,Entry Short,short,2022-01-20 13:50,17754.40,1,-2248.75,-0.25,33915.00,-0.02,2980.00,0.34,2247.50,0.25
257,Exit Short,long,2022-01-20 15:05,17798.95,1,-2248.75,-0.25,33915.00,-0.02,2980.00,0.34,2247.50,0.25
258,Entry Short,short,2022-01-20 14:05,17733.00,1,-3318.75,-0.37,30616.25,-0.03,1910.00,0.22,3317.50,0.37
258,Exit Short,long,2022-01-20 15:05,17798.95,1,-3318.75,-0.37,30616.25,-0.03,1910.00,0.22,3317.50,0.37
259,Entry Short,short,2022-01-20 14:10,17752.55,1,-2341.25,-0.26,28295.00,-0.02,2887.50,0.33,2340.00,0.26
259,Exit Short,long,2022-01-20 15:05,17798.95,1,-2341.25,-0.26,28295.00,-0.02,2887.50,0.33,2340.00,0.26
260,Entry Short,short,2022-01-20 14:20,17724.00,1,-3768.75,-0.43,24546.25,-0.04,1460.00,0.16,3767.50,0.43
260,Exit Short,long,2022-01-20 15:05,17798.95,1,-3768.75,-0.43,24546.25,-0.04,1460.00,0.16,3767.50,0.43
261,Entry Short,short,2022-01-20 14:25,17739.90,1,-2973.75,-0.34,21592.50,-0.03,2255.00,0.25,2972.50,0.34
261,Exit Short,long,2022-01-20 15:05,17798.95,1,-2973.75,-0.34,21592.50,-0.03,2255.00,0.25,2972.50,0.34
262,Entry Short,short,2022-01-20 14:30,17735.90,1,-3173.75,-0.36,18438.75,-0.03,2055.00,0.23,3172.50,0.36
262,Exit Short,long,2022-01-20 15:05,17798.95,1,-3173.75,-0.36,18438.75,-0.03,2055.00,0.23,3172.50,0.36
263,Entry Short,short,2022-01-20 14:35,17720.55,1,-3941.25,-0.44,14517.50,-0.04,1287.50,0.15,3940.00,0.44
263,Exit Short,long,2022-01-20 15:05,17798.95,1,-3941.25,-0.44,14517.50,-0.04,1287.50,0.15,3940.00,0.44
264,Entry Short,short,2022-01-20 14:40,17713.55,1,-4291.25,-0.48,10246.25,-0.04,937.50,0.11,4290.00,0.48
264,Exit Short,long,2022-01-20 15:05,17798.95,1,-4291.25,-0.48,10246.25,-0.04,937.50,0.11,4290.00,0.48
265,Entry Short,short,2022-01-20 14:45,17710.95,1,-4421.25,-0.5,5845.00,-0.04,377.50,0.04,4420.00,0.5
265,Exit Short,long,2022-01-20 15:05,17798.95,1,-4421.25,-0.5,5845.00,-0.04,377.50,0.04,4420.00,0.5
266,Entry Short,short,2022-01-20 14:50,17718.95,1,-4021.25,-0.45,1843.75,-0.04,422.50,0.05,4020.00,0.45
266,Exit Short,long,2022-01-20 15:05,17798.95,1,-4021.25,-0.45,1843.75,-0.04,422.50,0.05,4020.00,0.45
267,Entry Long,long,2022-01-20 15:05,17798.95,1,-11844.58,-1.33,-10080.83,-0.12,1296.25,0.15,12198.75,1.37
267,Exit Long,short,2022-01-21 09:25,17562.15,1,-11844.58,-1.33,-10080.83,-0.12,1296.25,0.15,12198.75,1.37
268,Entry Long,long,2022-01-20 15:10,17797.90,1,-11810.83,-1.33,-21871.67,-0.12,1330.00,0.15,12165.00,1.37
268,Exit Long,short,2022-01-21 09:25,17562.15,1,-11810.83,-1.33,-21871.67,-0.12,1330.00,0.15,12165.00,1.37
269,Entry Long,long,2022-01-20 15:15,17813.90,1,-12610.83,-1.42,-34462.50,-0.13,530.00,0.06,12965.00,1.46
269,Exit Long,short,2022-01-21 09:25,17562.15,1,-12610.83,-1.42,-34462.50,-0.13,530.00,0.06,12965.00,1.46
270,Entry Long,long,2022-01-20 15:20,17813.60,1,-12595.83,-1.41,-47038.33,-0.13,450.00,0.05,12950.00,1.45
270,Exit Long,short,2022-01-21 09:25,17562.15,1,-12595.83,-1.41,-47038.33,-0.13,450.00,0.05,12950.00,1.45
271,Entry Long,long,2022-01-21 09:15,17670.05,1,-5418.33,-0.61,-52436.67,-0.05,477.50,0.05,5772.50,0.65
271,Exit Long,short,2022-01-21 09:25,17562.15,1,-5418.33,-0.61,-52436.67,-0.05,477.50,0.05,5772.50,0.65
272,Entry Short,short,2022-01-21 09:25,17562.15,1,-1947.83,-0.22,-54544.50,-0.02,1004.17,0.11,6683.33,0.76
272,Exit Short,long,2022-01-21 10:35,17601.00,1,-1947.83,-0.22,-54544.50,-0.02,1004.17,0.11,6683.33,0.76
273,Entry Short,short,2022-01-21 09:30,17563.20,1,-1912.00,-0.22,-56436.50,-0.02,445.00,0.05,6647.50,0.76
273,Exit Short,long,2022-01-21 10:35,17601.00,1,-1912.00,-0.22,-56436.50,-0.02,445.00,0.05,6647.50,0.76
274,Entry Short,short,2022-01-21 09:45,17626.90,1,1273.00,0.14,-55143.50,0.01,1325.00,0.15,3462.50,0.39
274,Exit Short,long,2022-01-21 10:35,17601.00,1,1273.00,0.14,-55143.50,0.01,1325.00,0.15,3462.50,0.39
275,Entry Short,short,2022-01-21 10:05,17641.75,1,2015.50,0.23,-53108.00,0.02,2067.50,0.23,1847.50,0.21
275,Exit Short,long,2022-01-21 10:35,17601.00,1,2015.50,0.23,-53108.00,0.02,2067.50,0.23,1847.50,0.21
276,Entry Short,short,2022-01-21 10:10,17666.65,1,3260.50,0.37,-49827.50,0.03,3312.50,0.38,602.50,0.07
276,Exit Short,long,2022-01-21 10:35,17601.00,1,3260.50,0.37,-49827.50,0.03,3312.50,0.38,602.50,0.07
277,Entry Short,short,2022-01-21 10:15,17638.30,1,1843.00,0.21,-47964.50,0.02,1895.00,0.21,892.50,0.1
277,Exit Short,long,2022-01-21 10:35,17601.00,1,1843.00,0.21,-47964.50,0.02,1895.00,0.21,892.50,0.1
278,Entry Short,short,2022-01-21 10:20,17619.50,1,903.00,0.1,-47041.50,0.01,955.00,0.11,1400.00,0.16
278,Exit Short,long,2022-01-21 10:35,17601.00,1,903.00,0.1,-47041.50,0.01,955.00,0.11,1400.00,0.16
279,Entry Short,short,2022-01-21 10:25,17629.00,1,1378.00,0.16,-45643.50,0.01,1430.00,0.16,925.00,0.1
279,Exit Short,long,2022-01-21 10:35,17601.00,1,1378.00,0.16,-45643.50,0.01,1430.00,0.16,925.00,0.1
280,Entry Short,short,2022-01-21 10:30,17630.00,1,1428.00,0.16,-44195.50,0.01,1480.00,0.17,875.00,0.1
280,Exit Short,long,2022-01-21 10:35,17601.00,1,1428.00,0.16,-44195.50,0.01,1480.00,0.17,875.00,0.1
281,Entry Long,long,2022-01-21 10:35,17601.00,1,-162.00,-0.02,-44357.50,0,443.00,0.05,1277.00,0.15
281,Exit Long,short,2022-01-21 10:50,17598.00,1,-162.00,-0.02,-44357.50,0,443.00,0.05,1277.00,0.15
282,Entry Short,short,2022-01-21 10:50,17598.00,1,-1926.50,-0.22,-46344.00,-0.02,1015.00,0.12,2132.50,0.24
282,Exit Short,long,2022-01-21 11:25,17636.25,1,-1926.50,-0.22,-46344.00,-0.02,1015.00,0.12,2132.50,0.24
283,Entry Short,short,2022-01-21 11:00,17593.00,1,-2186.50,-0.25,-48510.50,-0.02,630.00,0.07,2392.50,0.27
283,Exit Short,long,2022-01-21 11:25,17636.25,1,-2186.50,-0.25,-48510.50,-0.02,630.00,0.07,2392.50,0.27
284,Entry Short,short,2022-01-21 11:05,17616.30,1,-1021.50,-0.12,-49512.00,-0.01,877.50,0.1,1227.50,0.14
284,Exit Short,long,2022-01-21 11:25,17636.25,1,-1021.50,-0.12,-49512.00,-0.01,877.50,0.1,1227.50,0.14
285,Entry Short,short,2022-01-21 11:15,17626.00,1,-536.50,-0.06,-50028.50,-0.01,480.00,0.05,742.50,0.08
285,Exit Short,long,2022-01-21 11:25,17636.25,1,-536.50,-0.06,-50028.50,-0.01,480.00,0.05,742.50,0.08
286,Entry Long,long,2022-01-21 11:25,17636.25,1,-1423.17,-0.16,-51471.67,-0.01,633.50,0.07,1514.00,0.17
286,Exit Long,short,2022-01-21 11:45,17608.00,1,-1423.17,-0.16,-51471.67,-0.01,633.50,0.07,1514.00,0.17
287,Entry Long,long,2022-01-21 11:30,17637.80,1,-1516.67,-0.17,-52968.33,-0.02,177.50,0.02,1607.50,0.18
287,Exit Long,short,2022-01-21 11:45,17608.00,1,-1516.67,-0.17,-52968.33,-0.02,177.50,0.02,1607.50,0.18
288,Entry Short,short,2022-01-21 11:45,17608.00,1,-1984.17,-0.23,-54952.50,-0.02,330.83,0.04,2006.67,0.23
288,Exit Short,long,2022-01-21 12:00,17647.35,1,-1984.17,-0.23,-54952.50,-0.02,330.83,0.04,2006.67,0.23
289,Entry Long,long,2022-01-21 12:00,17647.35,1,-536.25,-0.06,-55768.75,-0.01,3780.00,0.43,1440.00,0.16
289,Exit Long,short,2022-01-21 13:35,17636.85,1,-536.25,-0.06,-55768.75,-0.01,3780.00,0.43,1440.00,0.16
290,Entry Long,long,2022-01-21 12:05,17650.40,1,-698.75,-0.08,-56447.50,-0.01,3617.50,0.41,1602.50,0.18
290,Exit Long,short,2022-01-21 13:35,17636.85,1,-698.75,-0.08,-56447.50,-0.01,3617.50,0.41,1602.50,0.18
291,Entry Long,long,2022-01-21 12:10,17643.65,1,-361.25,-0.04,-56788.75,0,3955.00,0.45,1265.00,0.14
291,Exit Long,short,2022-01-21 13:35,17636.85,1,-361.25,-0.04,-56788.75,0,3955.00,0.45,1265.00,0.14
292,Entry Long,long,2022-01-21 12:15,17664.85,1,-1421.25,-0.16,-58190.00,-0.01,2895.00,0.33,2325.00,0.26
292,Exit Long,short,2022-01-21 13:35,17636.85,1,-1421.25,-0.16,-58190.00,-0.01,2895.00,0.33,2325.00,0.26
293,Entry Long,long,2022-01-21 12:20,17670.20,1,-1688.75,-0.19,-59858.75,-0.02,2627.50,0.3,2592.50,0.29
293,Exit Long,short,2022-01-21 13:35,17636.85,1,-1688.75,-0.19,-59858.75,-0.02,2627.50,0.3,2592.50,0.29
294,Entry Long,long,2022-01-21 12:25,17657.80,1,-1068.75,-0.12,-60907.50,-0.01,3247.50,0.37,1972.50,0.22
294,Exit Long,short,2022-01-21 13:35,17636.85,1,-1068.75,-0.12,-60907.50,-0.01,3247.50,0.37,1972.50,0.22
295,Entry Long,long,2022-01-21 12:30,17669.15,1,-1636.25,-0.19,-62523.75,-0.02,2680.00,0.3,2540.00,0.29
295,Exit Long,short,2022-01-21 13:35,17636.85,1,-1636.25,-0.19,-62523.75,-0.02,2680.00,0.3,2540.00,0.29
296,Entry Long,long,2022-01-21 12:35,17652.85,1,-821.25,-0.09,-63325.00,-0.01,3495.00,0.4,1725.00,0.2
296,Exit Long,short,2022-01-21 13:35,17636.85,1,-821.25,-0.09,-63325.00,-0.01,3495.00,0.4,1725.00,0.2
297,Entry Long,long,2022-01-21 12:50,17681.65,1,-2261.25,-0.26,-65566.25,-0.02,2055.00,0.23,3165.00,0.36
297,Exit Long,short,2022-01-21 13:35,17636.85,1,-2261.25,-0.26,-65566.25,-0.02,2055.00,0.23,3165.00,0.36
298,Entry Long,long,2022-01-21 12:55,17677.10,1,-2033.75,-0.23,-67580.00,-0.02,2282.50,0.26,2937.50,0.33
298,Exit Long,short,2022-01-21 13:35,17636.85,1,-2033.75,-0.23,-67580.00,-0.02,2282.50,0.26,2937.50,0.33
299,Entry Long,long,2022-01-21 13:00,17682.75,1,-2316.25,-0.26,-69876.25,-0.02,2000.00,0.23,3220.00,0.36
299,Exit Long,short,2022-01-21 13:35,17636.85,1,-2316.25,-0.26,-69876.25,-0.02,2000.00,0.23,3220.00,0.36
300,Entry Long,long,2022-01-21 13:05,17685.50,1,-2453.75,-0.28,-72310.00,-0.02,1862.50,0.21,3357.50,0.38
300,Exit Long,short,2022-01-21 13:35,17636.85,1,-2453.75,-0.28,-72310.00,-0.02,1862.50,0.21,3357.50,0.38
301,Entry Long,long,2022-01-21 13:10,17677.20,1,-2038.75,-0.23,-74328.75,-0.02,2277.50,0.26,2942.50,0.33
301,Exit Long,short,2022-01-21 13:35,17636.85,1,-2038.75,-0.23,-74328.75,-0.02,2277.50,0.26,2942.50,0.33
302,Entry Long,long,2022-01-21 13:15,17714.00,1,-3878.75,-0.44,-78187.50,-0.04,275.00,0.03,4782.50,0.54
302,Exit Long,short,2022-01-21 13:35,17636.85,1,-3878.75,-0.44,-78187.50,-0.04,275.00,0.03,4782.50,0.54
303,Entry Long,long,2022-01-21 13:20,17697.60,1,-3058.75,-0.35,-81226.25,-0.03,375.00,0.04,3962.50,0.45
303,Exit Long,short,2022-01-21 13:35,17636.85,1,-3058.75,-0.35,-81226.25,-0.03,375.00,0.04,3962.50,0.45
304,Entry Short,short,2022-01-21 13:35,17636.85,1,-75.18,-0.01,-81541.43,0,6716.25,0.76,1898.75,0.22
304,Exit Short,long,2022-01-21 15:20,17638.30,1,-75.18,-0.01,-81541.43,0,6716.25,0.76,1898.75,0.22
305,Entry Short,short,2022-01-21 13:40,17625.95,1,-638.93,-0.07,-82160.36,-0.01,6152.50,0.7,2462.50,0.28
305,Exit Short,long,2022-01-21 15:20,17638.30,1,-638.93,-0.07,-82160.36,-0.01,6152.50,0.7,2462.50,0.28
306,Entry Short,short,2022-01-21 13:45,17614.65,1,-1203.93,-0.14,-83344.29,-0.01,5587.50,0.63,3027.50,0.34
306,Exit Short,long,2022-01-21 15:20,17638.30,1,-1203.93,-0.14,-83344.29,-0.01,5587.50,0.63,3027.50,0.34
307,Entry Short,short,2022-01-21 13:50,17619.15,1,-978.93,-0.11,-84303.21,-0.01,5812.50,0.66,2802.50,0.32
307,Exit Short,long,2022-01-21 15:20,17638.30,1,-978.93,-0.11,-84303.21,-0.01,5812.50,0.66,2802.50,0.32
308,Entry Short,short,2022-01-21 13:55,17616.35,1,-1118.93,-0.13,-85402.14,-0.01,5672.50,0.64,2942.50,0.33
308,Exit Short,long,2022-01-21 15:20,17638.30,1,-1118.93,-0.13,-85402.14,-0.01,5672.50,0.64,2942.50,0.33
309,Entry Short,short,2022-01-21 14:00,17649.30,1,528.57,0.06,-84853.57,0.01,7320.00,0.83,1295.00,0.15
309,Exit Short,long,2022-01-21 15:20,17638.30,1,528.57,0.06,-84853.57,0.01,7320.00,0.83,1295.00,0.15
310,Entry Short,short,2022-01-21 14:15,17618.25,1,-1023.93,-0.12,-85857.50,-0.01,5767.50,0.65,1327.50,0.15
310,Exit Short,long,2022-01-21 15:20,17638.30,1,-1023.93,-0.12,-85857.50,-0.01,5767.50,0.65,1327.50,0.15
311,Entry Short,short,2022-01-21 14:20,17594.00,1,-2236.43,-0.25,-88073.93,-0.02,4555.00,0.52,2540.00,0.29
311,Exit Short,long,2022-01-21 15:20,17638.30,1,-2236.43,-0.25,-88073.93,-0.02,4555.00,0.52,2540.00,0.29
312,Entry Short,short,2022-01-21 14:25,17580.50,1,-2911.43,-0.33,-90965.36,-0.03,3880.00,0.44,3215.00,0.37
312,Exit Short,long,2022-01-21 15:20,17638.30,1,-2911.43,-0.33,-90965.36,-0.03,3880.00,0.44,3215.00,0.37
313,Entry Short,short,2022-01-21 14:30,17592.00,1,-2336.43,-0.27,-93281.79,-0.02,4455.00,0.51,2640.00,0.3
313,Exit Short,long,2022-01-21 15:20,17638.30,1,-2336.43,-0.27,-93281.79,-0.02,4455.00,0.51,2640.00,0.3
314,Entry Short,short,2022-01-21 14:40,17556.05,1,-4133.93,-0.47,-97395.71,-0.04,2657.50,0.3,4437.50,0.51
314,Exit Short,long,2022-01-21 15:20,17638.30,1,-4133.93,-0.47,-97395.71,-0.04,2657.50,0.3,4437.50,0.51
315,Entry Short,short,2022-01-21 14:45,17536.10,1,-5131.43,-0.59,-102507.14,-0.05,1660.00,0.19,5435.00,0.62
315,Exit Short,long,2022-01-21 15:20,17638.30,1,-5131.43,-0.59,-102507.14,-0.05,1660.00,0.19,5435.00,0.62
316,Entry Short,short,2022-01-21 14:50,17531.05,1,-5383.93,-0.61,-107871.07,-0.05,1407.50,0.16,5687.50,0.65
316,Exit Short,long,2022-01-21 15:20,17638.30,1,-5383.93,-0.61,-107871.07,-0.05,1407.50,0.16,5687.50,0.65
317,Entry Long,long,2022-01-21 15:20,17638.30,1,-4921.43,-0.56,-112832.50,-0.05,808.57,0.09,5698.93,0.65
317,Exit Long,short,2022-01-24 09:25,17540.00,1,-4921.43,-0.56,-112832.50,-0.05,808.57,0.09,5698.93,0.65
318,Entry Long,long,2022-01-21 15:25,17651.25,1,-5587.50,-0.63,-118400.00,-0.06,95.00,0.01,6365.00,0.72
318,Exit Long,short,2022-01-24 09:25,17540.00,1,-5587.50,-0.63,-118400.00,-0.06,95.00,0.01,6365.00,0.72
319,Entry Long,long,2022-01-24 09:15,17550.00,1,-525.00,-0.06,-118905.00,-0.01,2627.50,0.3,1302.50,0.15
