Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
575,Entry Short,short,2022-01-13 13:25,38530.10,1,1721.00,0.18,548402.60,0.02,8910.00,0.92,3656.25,0.38
575,Exit Short,long,2022-01-14 09:45,38460.45,1,1721.00,0.18,548402.60,0.02,8910.00,0.92,3656.25,0.38
576,Entry Short,short,2022-01-13 13:30,38525.50,1,1606.00,0.17,550028.70,0.02,8795.00,0.91,3771.25,0.39
576,Exit Short,long,2022-01-14 09:45,38460.45,1,1606.00,0.17,550028.70,0.02,8795.00,0.91,3771.25,0.39
577,Entry Short,short,2022-01-13 13:35,38594.35,1,3327.25,0.34,553375.94,0.03,10516.25,1.09,2050.00,0.21
577,Exit Short,long,2022-01-14 09:45,38460.45,1,3327.25,0.34,553375.94,0.03,10516.25,1.09,2050.00,0.21
578,Entry Short,short,2022-01-13 13:40,38611.70,1,3761.00,0.39,557156.94,0.04,10950.00,1.13,1616.25,0.17
578,Exit Short,long,2022-01-14 09:45,38460.45,1,3761.00,0.39,557156.94,0.04,10950.00,1.13,1616.25,0.17
579,Entry Short,short,2022-01-13 13:45,38624.60,1,4083.50,0.42,561260.44,0.04,11272.50,1.17,1293.75,0.13
579,Exit Short,long,2022-01-14 09:45,38460.45,1,4083.50,0.42,561260.44,0.04,11272.50,1.17,1293.75,0.13
580,Entry Short,short,2022-01-13 13:50,38604.25,1,3574.75,0.37,564855.20,0.03,10763.75,1.12,1802.50,0.19
580,Exit Short,long,2022-01-14 09:45,38460.45,1,3574.75,0.37,564855.20,0.03,10763.75,1.12,1802.50,0.19
581,Entry Short,short,2022-01-13 13:55,38612.05,1,3769.75,0.39,568644.94,0.04,10958.75,1.14,1607.50,0.17
581,Exit Short,long,2022-01-14 09:45,38460.45,1,3769.75,0.39,568644.94,0.04,10958.75,1.14,1607.50,0.17
582,Entry Short,short,2022-01-13 14:00,38617.40,1,3903.50,0.4,572568.44,0.04,11092.50,1.15,1473.75,0.15
582,Exit Short,long,2022-01-14 09:45,38460.45,1,3903.50,0.4,572568.44,0.04,11092.50,1.15,1473.75,0.15
583,Entry Short,short,2022-01-13 14:05,38660.00,1,4968.50,0.51,577556.94,0.05,12157.50,1.26,20.00,0
583,Exit Short,long,2022-01-14 09:45,38460.45,1,4968.50,0.51,577556.94,0.05,12157.50,1.26,20.00,0
584,Entry Short,short,2022-01-13 14:10,38637.35,1,4402.25,0.46,581979.20,0.04,11591.25,1.2,20.00,0
584,Exit Short,long,2022-01-14 09:45,38460.45,1,4402.25,0.46,581979.20,0.04,11591.25,1.2,20.00,0
585,Entry Short,short,2022-01-13 14:15,38556.35,1,2377.25,0.25,584376.44,0.02,9566.25,0.99,1686.25,0.17
585,Exit Short,long,2022-01-14 09:45,38460.45,1,2377.25,0.25,584376.44,0.02,9566.25,0.99,1686.25,0.17
586,Entry Short,short,2022-01-13 14:20,38564.60,1,2583.50,0.27,586979.94,0.02,9772.50,1.01,1480.00,0.15
586,Exit Short,long,2022-01-14 09:45,38460.45,1,2583.50,0.27,586979.94,0.02,9772.50,1.01,1480.00,0.15
587,Entry Short,short,2022-01-13 14:25,38547.45,1,2154.75,0.22,589154.70,0.02,9343.75,0.97,1908.75,0.2
587,Exit Short,long,2022-01-14 09:45,38460.45,1,2154.75,0.22,589154.70,0.02,9343.75,0.97,1908.75,0.2
588,Entry Short,short,2022-01-13 14:30,38535.50,1,1856.00,0.19,591030.70,0.02,9045.00,0.94,2207.50,0.23
588,Exit Short,long,2022-01-14 09:45,38460.45,1,1856.00,0.19,591030.70,0.02,9045.00,0.94,2207.50,0.23
589,Entry Short,short,2022-01-13 14:35,38571.60,1,2758.50,0.29,593809.20,0.03,9947.50,1.03,1305.00,0.14
589,Exit Short,long,2022-01-14 09:45,38460.45,1,2758.50,0.29,593809.20,0.03,9947.50,1.03,1305.00,0.14
590,Entry Short,short,2022-01-13 14:40,38524.95,1,1592.25,0.17,595421.44,0.02,8781.25,0.91,2471.25,0.26
590,Exit Short,long,2022-01-14 09:45,38460.45,1,1592.25,0.17,595421.44,0.02,8781.25,0.91,2471.25,0.26
591,Entry Short,short,2022-01-13 14:45,38542.75,1,2037.25,0.21,597478.70,0.02,9226.25,0.96,2026.25,0.21
591,Exit Short,long,2022-01-14 09:45,38460.45,1,2037.25,0.21,597478.70,0.02,9226.25,0.96,2026.25,0.21
592,Entry Short,short,2022-01-13 14:50,38548.80,1,2188.50,0.23,599687.20,0.02,9377.50,0.97,1875.00,0.19
592,Exit Short,long,2022-01-14 09:45,38460.45,1,2188.50,0.23,599687.20,0.02,9377.50,0.97,1875.00,0.19
593,Entry Short,short,2022-01-13 14:55,38533.95,1,1817.25,0.19,601524.44,0.02,9006.25,0.93,2246.25,0.23
593,Exit Short,long,2022-01-14 09:45,38460.45,1,1817.25,0.19,601524.44,0.02,9006.25,0.93,2246.25,0.23
594,Entry Short,short,2022-01-13 15:00,38539.75,1,1962.25,0.2,603506.70,0.02,9151.25,0.95,2101.25,0.22
594,Exit Short,long,2022-01-14 09:45,38460.45,1,1962.25,0.2,603506.70,0.02,9151.25,0.95,2101.25,0.22
595,Entry Short,short,2022-01-13 15:05,38600.10,1,3471.00,0.36,606997.70,0.03,10660.00,1.1,592.50,0.06
595,Exit Short,long,2022-01-14 09:45,38460.45,1,3471.00,0.36,606997.70,0.03,10660.00,1.1,592.50,0.06
596,Entry Short,short,2022-01-13 15:10,38592.05,1,3269.75,0.34,610287.50,0.03,10458.75,1.08,793.75,0.08
596,Exit Short,long,2022-01-14 09:45,38460.45,1,3269.75,0.34,610287.50,0.03,10458.75,1.08,793.75,0.08
597,Entry Short,short,2022-01-13 15:15,38619.80,1,3963.50,0.41,614271.00,0.04,11152.50,1.16,100.00,0.01
597,Exit Short,long,2022-01-14 09:45,38460.45,1,3963.50,0.41,614271.00,0.04,11152.50,1.16,100.00,0.01
598,Entry Short,short,2022-01-13 15:20,38577.05,1,2894.75,0.3,617185.75,0.03,10083.75,1.05,543.75,0.06
598,Exit Short,long,2022-01-14 09:45,38460.45,1,2894.75,0.3,617185.75,0.03,10083.75,1.05,543.75,0.06
599,Entry Short,short,2022-01-13 15:25,38587.10,1,3146.00,0.33,620351.75,0.03,10335.00,1.07,92.50,0.01
599,Exit Short,long,2022-01-14 09:45,38460.45,1,3146.00,0.33,620351.75,0.03,10335.00,1.07,92.50,0.01
600,Entry Short,short,2022-01-14 09:15,38349.00,1,-2806.50,-0.29,617565.25,-0.03,4382.50,0.46,3485.00,0.36
600,Exit Short,long,2022-01-14 09:45,38460.45,1,-2806.50,-0.29,617565.25,-0.03,4382.50,0.46,3485.00,0.36
601,Entry Short,short,2022-01-14 09:20,38242.25,1,-5475.25,-0.57,612110.00,-0.05,0,0,6153.75,0.64
601,Exit Short,long,2022-01-14 09:45,38460.45,1,-5475.25,-0.57,612110.00,-0.05,0,0,6153.75,0.64
602,Entry Short,short,2022-01-14 09:25,38328.60,1,-3316.50,-0.35,608813.50,-0.03,1920.00,0.2,3995.00,0.42
602,Exit Short,long,2022-01-14 09:45,38460.45,1,-3316.50,-0.35,608813.50,-0.03,1920.00,0.2,3995.00,0.42
603,Entry Short,short,2022-01-14 09:30,38303.10,1,-3954.00,-0.41,604879.50,-0.04,1282.50,0.13,4632.50,0.48
603,Exit Short,long,2022-01-14 09:45,38460.45,1,-3954.00,-0.41,604879.50,-0.04,1282.50,0.13,4632.50,0.48
604,Entry Short,short,2022-01-14 09:35,38292.35,1,-4222.75,-0.44,600676.75,-0.04,75.00,0.01,4901.25,0.51
604,Exit Short,long,2022-01-14 09:45,38460.45,1,-4222.75,-0.44,600676.75,-0.04,75.00,0.01,4901.25,0.51
605,Entry Short,short,2022-01-14 09:40,38439.70,1,-539.00,-0.06,600157.75,-0.01,703.75,0.07,1217.50,0.13
605,Exit Short,long,2022-01-14 09:45,38460.45,1,-539.00,-0.06,600157.75,-0.01,703.75,0.07,1217.50,0.13
606,Entry Long,long,2022-01-14 09:45,38460.45,1,-5645.66,-0.59,594312.06,-0.05,404.75,0.04,5657.75,0.59
606,Exit Long,short,2022-01-14 10:40,38234.70,1,-5645.66,-0.59,594312.06,-0.05,404.75,0.04,5657.75,0.59
607,Entry Long,long,2022-01-14 09:50,38467.80,1,-5849.17,-0.61,588482.94,-0.06,185.00,0.02,5861.25,0.61
607,Exit Long,short,2022-01-14 10:40,38234.70,1,-5849.17,-0.61,588482.94,-0.06,185.00,0.02,5861.25,0.61
608,Entry Long,long,2022-01-14 09:55,38409.65,1,-4395.42,-0.46,584107.50,-0.04,327.50,0.03,4407.50,0.46
608,Exit Long,short,2022-01-14 10:40,38234.70,1,-4395.42,-0.46,584107.50,-0.04,327.50,0.03,4407.50,0.46
609,Entry Long,long,2022-01-14 10:00,38375.00,1,-3529.17,-0.37,580598.30,-0.03,255.00,0.03,3541.25,0.37
609,Exit Long,short,2022-01-14 10:40,38234.70,1,-3529.17,-0.37,580598.30,-0.03,255.00,0.03,3541.25,0.37
610,Entry Long,long,2022-01-14 10:05,38352.45,1,-2965.42,-0.31,577652.94,-0.03,818.75,0.09,2977.50,0.31
610,Exit Long,short,2022-01-14 10:40,38234.70,1,-2965.42,-0.31,577652.94,-0.03,818.75,0.09,2977.50,0.31
611,Entry Long,long,2022-01-14 10:10,38316.65,1,-2070.42,-0.22,575602.50,-0.02,1713.75,0.18,2082.50,0.22
611,Exit Long,short,2022-01-14 10:40,38234.70,1,-2070.42,-0.22,575602.50,-0.02,1713.75,0.18,2082.50,0.22
612,Entry Long,long,2022-01-14 10:15,38353.00,1,-2979.17,-0.31,572643.30,-0.03,805.00,0.08,2991.25,0.31
612,Exit Long,short,2022-01-14 10:40,38234.70,1,-2979.17,-0.31,572643.30,-0.03,805.00,0.08,2991.25,0.31
613,Entry Long,long,2022-01-14 10:20,38353.05,1,-2980.42,-0.31,569682.94,-0.03,233.75,0.02,2992.50,0.31
613,Exit Long,short,2022-01-14 10:40,38234.70,1,-2980.42,-0.31,569682.94,-0.03,233.75,0.02,2992.50,0.31
614,Entry Long,long,2022-01-14 10:25,38330.00,1,-2404.17,-0.25,567298.75,-0.02,0,0,2416.25,0.25
614,Exit Long,short,2022-01-14 10:40,38234.70,1,-2404.17,-0.25,567298.75,-0.02,0,0,2416.25,0.25
615,Entry Long,long,2022-01-14 10:30,38305.00,1,-1779.17,-0.19,565539.56,-0.02,442.50,0.05,1791.25,0.19
615,Exit Long,short,2022-01-14 10:40,38234.70,1,-1779.17,-0.19,565539.56,-0.02,442.50,0.05,1791.25,0.19
616,Entry Long,long,2022-01-14 10:35,38275.85,1,-1050.42,-0.11,564509.20,-0.01,327.50,0.03,1062.50,0.11
616,Exit Long,short,2022-01-14 10:40,38234.70,1,-1050.42,-0.11,564509.20,-0.01,327.50,0.03,1062.50,0.11
617,Entry Short,short,2022-01-14 10:40,38234.70,1,-4565.92,-0.48,559183.25,-0.04,3117.08,0.33,4649.17,0.49
617,Exit Short,long,2022-01-14 13:55,38417.25,1,-4565.92,-0.48,559183.25,-0.04,3117.08,0.33,4649.17,0.49
618,Entry Short,short,2022-01-14 10:45,38230.00,1,-4701.75,-0.49,554501.50,-0.04,2981.25,0.31,4785.00,0.5
618,Exit Short,long,2022-01-14 13:55,38417.25,1,-4701.75,-0.49,554501.50,-0.04,2981.25,0.31,4785.00,0.5
619,Entry Short,short,2022-01-14 10:50,38270.00,1,-3701.75,-0.39,550819.75,-0.04,3981.25,0.42,3785.00,0.4
619,Exit Short,long,2022-01-14 13:55,38417.25,1,-3701.75,-0.39,550819.75,-0.04,3981.25,0.42,3785.00,0.4
620,Entry Short,short,2022-01-14 10:55,38261.95,1,-3903.00,-0.41,546936.75,-0.04,3780.00,0.4,3986.25,0.42
620,Exit Short,long,2022-01-14 13:55,38417.25,1,-3903.00,-0.41,546936.75,-0.04,3780.00,0.4,3986.25,0.42
621,Entry Short,short,2022-01-14 11:00,38234.40,1,-4591.75,-0.48,542365.00,-0.04,3091.25,0.32,4675.00,0.49
621,Exit Short,long,2022-01-14 13:55,38417.25,1,-4591.75,-0.48,542365.00,-0.04,3091.25,0.32,4675.00,0.49
622,Entry Short,short,2022-01-14 11:05,38223.25,1,-4870.50,-0.51,537514.50,-0.05,2812.50,0.29,4953.75,0.52
622,Exit Short,long,2022-01-14 13:55,38417.25,1,-4870.50,-0.51,537514.50,-0.05,2812.50,0.29,4953.75,0.52
623,Entry Short,short,2022-01-14 11:10,38243.00,1,-4376.75,-0.46,533157.75,-0.04,3306.25,0.35,4460.00,0.47
623,Exit Short,long,2022-01-14 13:55,38417.25,1,-4376.75,-0.46,533157.75,-0.04,3306.25,0.35,4460.00,0.47
624,Entry Short,short,2022-01-14 11:15,38221.25,1,-4920.50,-0.51,528257.25,-0.05,2762.50,0.29,5003.75,0.52
624,Exit Short,long,2022-01-14 13:55,38417.25,1,-4920.50,-0.51,528257.25,-0.05,2762.50,0.29,5003.75,0.52
625,Entry Short,short,2022-01-14 11:20,38167.00,1,-6276.75,-0.66,522000.50,-0.06,1406.25,0.15,6360.00,0.67
625,Exit Short,long,2022-01-14 13:55,38417.25,1,-6276.75,-0.66,522000.50,-0.06,1406.25,0.15,6360.00,0.67
626,Entry Short,short,2022-01-14 11:25,38166.05,1,-6300.50,-0.66,515720.00,-0.06,1382.50,0.14,6383.75,0.67
626,Exit Short,long,2022-01-14 13:55,38417.25,1,-6300.50,-0.66,515720.00,-0.06,1382.50,0.14,6383.75,0.67
627,Entry Short,short,2022-01-14 11:30,38160.75,1,-6433.00,-0.67,509307.00,-0.06,1250.00,0.13,6516.25,0.68
627,Exit Short,long,2022-01-14 13:55,38417.25,1,-6433.00,-0.67,509307.00,-0.06,1250.00,0.13,6516.25,0.68
628,Entry Short,short,2022-01-14 11:35,38129.85,1,-7205.50,-0.76,502121.50,-0.07,47.50,0,7288.75,0.76
628,Exit Short,long,2022-01-14 13:55,38417.25,1,-7205.50,-0.76,502121.50,-0.07,47.50,0,7288.75,0.76
629,Entry Short,short,2022-01-14 11:40,38150.35,1,-6693.00,-0.7,495448.50,-0.06,0,0,6776.25,0.71
629,Exit Short,long,2022-01-14 13:55,38417.25,1,-6693.00,-0.7,495448.50,-0.06,0,0,6776.25,0.71
630,Entry Short,short,2022-01-14 11:45,38227.00,1,-4776.75,-0.5,490691.75,-0.05,1016.25,0.11,4860.00,0.51
630,Exit Short,long,2022-01-14 13:55,38417.25,1,-4776.75,-0.5,490691.75,-0.05,1016.25,0.11,4860.00,0.51
631,Entry Short,short,2022-01-14 11:50,38224.30,1,-4844.25,-0.51,485867.50,-0.05,948.75,0.1,4927.50,0.52
631,Exit Short,long,2022-01-14 13:55,38417.25,1,-4844.25,-0.51,485867.50,-0.05,948.75,0.1,4927.50,0.52
632,Entry Short,short,2022-01-14 11:55,38212.75,1,-5133.00,-0.54,480754.50,-0.05,660.00,0.07,5216.25,0.55
632,Exit Short,long,2022-01-14 13:55,38417.25,1,-5133.00,-0.54,480754.50,-0.05,660.00,0.07,5216.25,0.55
633,Entry Short,short,2022-01-14 12:00,38210.00,1,-5201.75,-0.54,475572.75,-0.05,355.00,0.04,5285.00,0.55
633,Exit Short,long,2022-01-14 13:55,38417.25,1,-5201.75,-0.54,475572.75,-0.05,355.00,0.04,5285.00,0.55
634,Entry Short,short,2022-01-14 12:05,38225.00,1,-4826.75,-0.51,470766.00,-0.05,730.00,0.08,4910.00,0.51
634,Exit Short,long,2022-01-14 13:55,38417.25,1,-4826.75,-0.51,470766.00,-0.05,730.00,0.08,4910.00,0.51
635,Entry Short,short,2022-01-14 12:10,38203.15,1,-5373.00,-0.56,465413.00,-0.05,183.75,0.02,5456.25,0.57
635,Exit Short,long,2022-01-14 13:55,38417.25,1,-5373.00,-0.56,465413.00,-0.05,183.75,0.02,5456.25,0.57
636,Entry Short,short,2022-01-14 12:15,38217.65,1,-5010.50,-0.52,460422.50,-0.05,546.25,0.06,5093.75,0.53
636,Exit Short,long,2022-01-14 13:55,38417.25,1,-5010.50,-0.52,460422.50,-0.05,546.25,0.06,5093.75,0.53
637,Entry Short,short,2022-01-14 12:20,38219.70,1,-4959.25,-0.52,455483.25,-0.05,597.50,0.06,5042.50,0.53
637,Exit Short,long,2022-01-14 13:55,38417.25,1,-4959.25,-0.52,455483.25,-0.05,597.50,0.06,5042.50,0.53
638,Entry Short,short,2022-01-14 12:25,38223.40,1,-4866.75,-0.51,450636.50,-0.05,690.00,0.07,4950.00,0.52
638,Exit Short,long,2022-01-14 13:55,38417.25,1,-4866.75,-0.51,450636.50,-0.05,690.00,0.07,4950.00,0.52
639,Entry Short,short,2022-01-14 12:30,38226.90,1,-4779.25,-0.5,445877.25,-0.05,268.75,0.03,4862.50,0.51
639,Exit Short,long,2022-01-14 13:55,38417.25,1,-4779.25,-0.5,445877.25,-0.05,268.75,0.03,4862.50,0.51
640,Entry Short,short,2022-01-14 12:35,38256.00,1,-4051.75,-0.42,441845.50,-0.04,652.50,0.07,4135.00,0.43
640,Exit Short,long,2022-01-14 13:55,38417.25,1,-4051.75,-0.42,441845.50,-0.04,652.50,0.07,4135.00,0.43
641,Entry Short,short,2022-01-14 12:40,38259.00,1,-3976.75,-0.42,437888.75,-0.04,727.50,0.08,4060.00,0.42
641,Exit Short,long,2022-01-14 13:55,38417.25,1,-3976.75,-0.42,437888.75,-0.04,727.50,0.08,4060.00,0.42
642,Entry Short,short,2022-01-14 12:45,38270.90,1,-3679.25,-0.38,434229.50,-0.04,1025.00,0.11,3762.50,0.39
642,Exit Short,long,2022-01-14 13:55,38417.25,1,-3679.25,-0.38,434229.50,-0.04,1025.00,0.11,3762.50,0.39
643,Entry Short,short,2022-01-14 12:50,38285.00,1,-3326.75,-0.35,430922.75,-0.03,1377.50,0.14,3410.00,0.36
643,Exit Short,long,2022-01-14 13:55,38417.25,1,-3326.75,-0.35,430922.75,-0.03,1377.50,0.14,3410.00,0.36
644,Entry Short,short,2022-01-14 12:55,38261.00,1,-3926.75,-0.41,427016.00,-0.04,777.50,0.08,4010.00,0.42
644,Exit Short,long,2022-01-14 13:55,38417.25,1,-3926.75,-0.41,427016.00,-0.04,777.50,0.08,4010.00,0.42
645,Entry Short,short,2022-01-14 13:00,38239.65,1,-4460.50,-0.47,422575.50,-0.04,166.25,0.02,4543.75,0.48
645,Exit Short,long,2022-01-14 13:55,38417.25,1,-4460.50,-0.47,422575.50,-0.04,166.25,0.02,4543.75,0.48
646,Entry Short,short,2022-01-14 13:05,38266.40,1,-3791.75,-0.4,418803.75,-0.04,22.50,0,3875.00,0.41
646,Exit Short,long,2022-01-14 13:55,38417.25,1,-3791.75,-0.4,418803.75,-0.04,22.50,0,3875.00,0.41
647,Entry Short,short,2022-01-14 13:10,38308.35,1,-2743.00,-0.29,416080.75,-0.03,538.75,0.06,2826.25,0.3
647,Exit Short,long,2022-01-14 13:55,38417.25,1,-2743.00,-0.29,416080.75,-0.03,538.75,0.06,2826.25,0.3
648,Entry Short,short,2022-01-14 13:15,38326.50,1,-2289.25,-0.24,413811.50,-0.02,805.00,0.08,2372.50,0.25
648,Exit Short,long,2022-01-14 13:55,38417.25,1,-2289.25,-0.24,413811.50,-0.02,805.00,0.08,2372.50,0.25
649,Entry Short,short,2022-01-14 13:20,38296.15,1,-3048.00,-0.32,410783.50,-0.03,46.25,0,3131.25,0.33
649,Exit Short,long,2022-01-14 13:55,38417.25,1,-3048.00,-0.32,410783.50,-0.03,46.25,0,3131.25,0.33
650,Entry Short,short,2022-01-14 13:25,38307.00,1,-2776.75,-0.29,408026.75,-0.03,317.50,0.03,2860.00,0.3
650,Exit Short,long,2022-01-14 13:55,38417.25,1,-2776.75,-0.29,408026.75,-0.03,317.50,0.03,2860.00,0.3
651,Entry Short,short,2022-01-14 13:30,38311.20,1,-2671.75,-0.28,405375.00,-0.03,422.50,0.04,2755.00,0.29
651,Exit Short,long,2022-01-14 13:55,38417.25,1,-2671.75,-0.28,405375.00,-0.03,422.50,0.04,2755.00,0.29
652,Entry Short,short,2022-01-14 13:35,38324.25,1,-2345.50,-0.24,403049.50,-0.02,436.25,0.05,2428.75,0.25
652,Exit Short,long,2022-01-14 13:55,38417.25,1,-2345.50,-0.24,403049.50,-0.02,436.25,0.05,2428.75,0.25
653,Entry Short,short,2022-01-14 13:40,38316.15,1,-2548.00,-0.27,400521.50,-0.02,38.75,0,2631.25,0.27
653,Exit Short,long,2022-01-14 13:55,38417.25,1,-2548.00,-0.27,400521.50,-0.02,38.75,0,2631.25,0.27
654,Entry Short,short,2022-01-14 13:45,38345.85,1,-1805.50,-0.19,398736.00,-0.02,225.00,0.02,1888.75,0.2
654,Exit Short,long,2022-01-14 13:55,38417.25,1,-1805.50,-0.19,398736.00,-0.02,225.00,0.02,1888.75,0.2
655,Entry Short,short,2022-01-14 13:50,38380.35,1,-943.00,-0.1,397813.00,-0.01,0,0,1026.25,0.11
655,Exit Short,long,2022-01-14 13:55,38417.25,1,-943.00,-0.1,397813.00,-0.01,0,0,1026.25,0.11
656,Entry Long,long,2022-01-14 13:55,38417.25,1,-793.71,-0.08,396499.28,-0.01,7440.75,0.77,3356.75,0.35
656,Exit Long,short,2022-01-17 09:55,38385.55,1,-793.71,-0.08,396499.28,-0.01,7440.75,0.77,3356.75,0.35
657,Entry Long,long,2022-01-14 14:00,38431.20,1,-1161.96,-0.12,395357.30,-0.01,7072.50,0.74,3725.00,0.39
657,Exit Long,short,2022-01-17 09:55,38385.55,1,-1161.96,-0.12,395357.30,-0.01,7072.50,0.74,3725.00,0.39
658,Entry Long,long,2022-01-14 14:05,38408.00,1,-581.96,-0.06,394795.34,-0.01,7652.50,0.8,3145.00,0.33
658,Exit Long,short,2022-01-17 09:55,38385.55,1,-581.96,-0.06,394795.34,-0.01,7652.50,0.8,3145.00,0.33
659,Entry Long,long,2022-01-14 14:10,38405.10,1,-509.46,-0.05,394305.90,0,7725.00,0.8,3072.50,0.32
659,Exit Long,short,2022-01-17 09:55,38385.55,1,-509.46,-0.05,394305.90,0,7725.00,0.8,3072.50,0.32
660,Entry Long,long,2022-01-14 14:15,38431.45,1,-1168.21,-0.12,393157.70,-0.01,7066.25,0.74,3731.25,0.39
660,Exit Long,short,2022-01-17 09:55,38385.55,1,-1168.21,-0.12,393157.70,-0.01,7066.25,0.74,3731.25,0.39
661,Entry Long,long,2022-01-14 14:20,38404.40,1,-491.96,-0.05,392685.72,0,7742.50,0.81,3055.00,0.32
661,Exit Long,short,2022-01-17 09:55,38385.55,1,-491.96,-0.05,392685.72,0,7742.50,0.81,3055.00,0.32
662,Entry Long,long,2022-01-14 14:25,38398.90,1,-354.46,-0.04,392351.25,0,7880.00,0.82,2917.50,0.3
662,Exit Long,short,2022-01-17 09:55,38385.55,1,-354.46,-0.04,392351.25,0,7880.00,0.82,2917.50,0.3
663,Entry Long,long,2022-01-14 14:30,38423.65,1,-973.21,-0.1,391398.03,-0.01,7261.25,0.76,3536.25,0.37
663,Exit Long,short,2022-01-17 09:55,38385.55,1,-973.21,-0.1,391398.03,-0.01,7261.25,0.76,3536.25,0.37
664,Entry Long,long,2022-01-14 14:35,38402.20,1,-436.96,-0.05,390981.06,0,7797.50,0.81,3000.00,0.31
664,Exit Long,short,2022-01-17 09:55,38385.55,1,-436.96,-0.05,390981.06,0,7797.50,0.81,3000.00,0.31
665,Entry Long,long,2022-01-14 14:40,38399.65,1,-373.21,-0.04,390627.84,0,7861.25,0.82,2936.25,0.31
665,Exit Long,short,2022-01-17 09:55,38385.55,1,-373.21,-0.04,390627.84,0,7861.25,0.82,2936.25,0.31
666,Entry Long,long,2022-01-14 14:45,38409.00,1,-606.96,-0.06,390040.90,-0.01,7627.50,0.79,3170.00,0.33
666,Exit Long,short,2022-01-17 09:55,38385.55,1,-606.96,-0.06,390040.90,-0.01,7627.50,0.79,3170.00,0.33
667,Entry Long,long,2022-01-14 14:50,38432.00,1,-1181.96,-0.12,388878.94,-0.01,7052.50,0.73,3745.00,0.39
667,Exit Long,short,2022-01-17 09:55,38385.55,1,-1181.96,-0.12,388878.94,-0.01,7052.50,0.73,3745.00,0.39
668,Entry Long,long,2022-01-14 14:55,38434.00,1,-1231.96,-0.13,387666.97,-0.01,7002.50,0.73,3795.00,0.39
668,Exit Long,short,2022-01-17 09:55,38385.55,1,-1231.96,-0.13,387666.97,-0.01,7002.50,0.73,3795.00,0.39
669,Entry Long,long,2022-01-14 15:00,38439.05,1,-1358.21,-0.14,386328.75,-0.01,6876.25,0.72,3921.25,0.41
669,Exit Long,short,2022-01-17 09:55,38385.55,1,-1358.21,-0.14,386328.75,-0.01,6876.25,0.72,3921.25,0.41
670,Entry Long,long,2022-01-14 15:05,38555.10,1,-4259.46,-0.44,382089.28,-0.04,3975.00,0.41,6822.50,0.71
670,Exit Long,short,2022-01-17 09:55,38385.55,1,-4259.46,-0.44,382089.28,-0.04,3975.00,0.41,6822.50,0.71
671,Entry Long,long,2022-01-14 15:10,38497.95,1,-2830.71,-0.29,379278.56,-0.03,5403.75,0.56,5393.75,0.56
671,Exit Long,short,2022-01-17 09:55,38385.55,1,-2830.71,-0.29,379278.56,-0.03,5403.75,0.56,5393.75,0.56
672,Entry Long,long,2022-01-14 15:15,38495.00,1,-2756.96,-0.29,376541.60,-0.03,5477.50,0.57,5320.00,0.55
672,Exit Long,short,2022-01-17 09:55,38385.55,1,-2756.96,-0.29,376541.60,-0.03,5477.50,0.57,5320.00,0.55
673,Entry Long,long,2022-01-14 15:20,38470.75,1,-2150.71,-0.22,374410.90,-0.02,6083.75,0.63,4713.75,0.49
673,Exit Long,short,2022-01-17 09:55,38385.55,1,-2150.71,-0.22,374410.90,-0.02,6083.75,0.63,4713.75,0.49
674,Entry Long,long,2022-01-14 15:25,38451.60,1,-1671.96,-0.17,372758.94,-0.02,6562.50,0.68,4235.00,0.44
674,Exit Long,short,2022-01-17 09:55,38385.55,1,-1671.96,-0.17,372758.94,-0.02,6562.50,0.68,4235.00,0.44
675,Entry Long,long,2022-01-17 09:15,38283.00,1,2543.04,0.27,375321.97,0.02,10777.50,1.13,20.00,0
675,Exit Long,short,2022-01-17 09:55,38385.55,1,2543.04,0.27,375321.97,0.02,10777.50,1.13,20.00,0
676,Entry Long,long,2022-01-17 09:20,38644.30,1,-6489.46,-0.67,368852.50,-0.06,1745.00,0.18,7861.25,0.81
676,Exit Long,short,2022-01-17 09:55,38385.55,1,-6489.46,-0.67,368852.50,-0.06,1745.00,0.18,7861.25,0.81
677,Entry Long,long,2022-01-17 09:25,38642.00,1,-6431.96,-0.67,362440.53,-0.06,0,0,7803.75,0.81
677,Exit Long,short,2022-01-17 09:55,38385.55,1,-6431.96,-0.67,362440.53,-0.06,0,0,7803.75,0.81
678,Entry Long,long,2022-01-17 09:30,38482.45,1,-2443.21,-0.25,360017.30,-0.02,1930.00,0.2,3815.00,0.4
678,Exit Long,short,2022-01-17 09:55,38385.55,1,-2443.21,-0.25,360017.30,-0.02,1930.00,0.2,3815.00,0.4
679,Entry Long,long,2022-01-17 09:35,38483.50,1,-2469.46,-0.26,357567.84,-0.02,1903.75,0.2,3841.25,0.4
679,Exit Long,short,2022-01-17 09:55,38385.55,1,-2469.46,-0.26,357567.84,-0.02,1903.75,0.2,3841.25,0.4
680,Entry Long,long,2022-01-17 09:40,38522.60,1,-3446.96,-0.36,354140.90,-0.03,127.50,0.01,4818.75,0.5
680,Exit Long,short,2022-01-17 09:55,38385.55,1,-3446.96,-0.36,354140.90,-0.03,127.50,0.01,4818.75,0.5
681,Entry Long,long,2022-01-17 09:45,38455.00,1,-1756.96,-0.18,352403.94,-0.02,355.00,0.04,3128.75,0.33
